Index,Date,Round,Time,Connectivity Index,Transect,Transect_location_GPS,Air_temperature,Wind_speed,Group,Species,AnonymSite
783,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
784,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
785,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
786,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
787,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
788,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
789,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Marbled_white,SiteI
790,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Marbled_white,SiteI
791,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Marbled_white,SiteI
792,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Ringlet,SiteI
793,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Marbled_white,SiteI
794,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Marbled_white,SiteI
795,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Ringlet,SiteI
796,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Moth,Cannot_ID_moth,SiteI
797,21/07/2021,1,PM,32.1,5,SU0490187244,34.9,0,Butterfly,Ringlet,SiteI
798,21/07/2021,1,PM,32.1,6,SU0486987238,34.1,0,Butterfly,Ringlet,SiteI
799,21/07/2021,1,PM,32.1,6,SU0486987238,34.1,0,Butterfly,Ringlet,SiteI
800,21/07/2021,1,PM,32.1,6,SU0486987238,34.1,0,Butterfly,Ringlet,SiteI
801,21/07/2021,1,PM,32.1,6,SU0486987238,34.1,0,Butterfly,Ringlet,SiteI
802,21/07/2021,1,PM,32.1,6,SU0486987238,34.1,0,Butterfly,Ringlet,SiteI
803,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Ringlet,SiteI
804,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Ringlet,SiteI
805,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Moth,Cannot_ID_moth,SiteI
806,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Large_skipper,SiteI
807,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Ringlet,SiteI
808,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Ringlet,SiteI
809,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Marbled_white,SiteI
810,21/07/2021,1,PM,32.1,7,SU0486987291,33.4,0,Butterfly,Ringlet,SiteI
811,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Butterfly,Large_skipper,SiteI
812,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Butterfly,Gatekeeper,SiteI
813,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Butterfly,Gatekeeper,SiteI
814,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Moth,Cannot_ID_moth,SiteI
815,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Butterfly,Ringlet,SiteI
816,21/07/2021,1,PM,32.1,8,SU0487187319,32.2,1.3,Butterfly,Ringlet,SiteI
817,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Marbled_white,SiteI
818,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Ringlet,SiteI
819,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Ringlet,SiteI
820,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Marbled_white,SiteI
821,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Ringlet,SiteI
822,21/07/2021,1,PM,32.1,9,SU0487487351,33.4,0,Butterfly,Ringlet,SiteI
823,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
824,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
825,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
826,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Meadow_brown,SiteI
827,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Meadow_brown,SiteI
828,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Marbled_white,SiteI
829,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
830,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
831,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Ringlet,SiteI
832,21/07/2021,1,PM,32.1,10,SU0487083890,33.2,0,Butterfly,Marbled_white,SiteI
833,22/07/2021,1,AM,20.3,1,ST3625047076,28.3,0,Hoverfly,Cannot_ID_hoverfly,SiteJ
834,22/07/2021,1,AM,20.3,1,ST3625047076,28.3,0,Hoverfly,Cannot_ID_hoverfly,SiteJ
835,22/07/2021,1,AM,20.3,1,ST3625047076,28.3,0,Butterfly,Meadow_brown,SiteJ
836,22/07/2021,1,AM,20.3,1,ST3625047076,28.3,0,Butterfly,Meadow_brown,SiteJ
837,22/07/2021,1,AM,20.3,2,ST3625747098,29.1,0.9,Butterfly,Gatekeeper,SiteJ
838,22/07/2021,1,AM,20.3,2,ST3625747098,29.1,0.9,Butterfly,Gatekeeper,SiteJ
839,22/07/2021,1,AM,20.3,2,ST3625747098,29.1,0.9,Butterfly,Gatekeeper,SiteJ
840,22/07/2021,1,AM,20.3,2,ST3625747098,29.1,0.9,Butterfly,Gatekeeper,SiteJ
841,22/07/2021,1,AM,20.3,3,ST3626047111,30.7,0,Butterfly,Gatekeeper,SiteJ
842,22/07/2021,1,AM,20.3,3,ST3626047111,30.7,0,Butterfly,Gatekeeper,SiteJ
843,22/07/2021,1,AM,20.3,4,ST3626647135,28.4,0.8,None,No_pollinators_recorded,SiteJ
844,22/07/2021,1,AM,20.3,5,ST3627547181,30.6,1.6,Butterfly,Large_white,SiteJ
845,22/07/2021,1,AM,20.3,5,ST3627547181,30.6,1.6,Butterfly,Meadow_brown,SiteJ
846,22/07/2021,1,AM,20.3,6,ST3625047008,30.8,0,Bumblebee,Buff_tailed_bumblebee,SiteJ
847,22/07/2021,1,AM,20.3,6,ST3625047008,30.8,0,Butterfly,Meadow_brown,SiteJ
848,22/07/2021,1,AM,20.3,6,ST3625047008,30.8,0,Moth,Cannot_ID_moth,SiteJ
849,22/07/2021,1,AM,20.3,7,ST3628746979,30.9,0.8,Butterfly,Meadow_brown,SiteJ
850,22/07/2021,1,AM,20.3,8,ST3628346958,31,1.3,None,No_pollinators_recorded,SiteJ
851,22/07/2021,1,AM,20.3,9,ST3622146944,30.6,1.1,None,No_pollinators_recorded,SiteJ
852,22/07/2021,1,AM,20.3,10,ST3619546924,30.8,0,Butterfly,Meadow_brown,SiteJ
853,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
854,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
855,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
856,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Butterfly,Meadow_brown,SiteK
857,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Butterfly,Meadow_brown,SiteK
858,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Butterfly,Ringlet,SiteK
859,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
860,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
861,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Butterfly,Small_skipper,SiteK
862,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Butterfly,Small_skipper,SiteK
863,23/07/2021,1,AM,15.4,1,SK1727831367,22.5,1.4,Moth,Cannot_ID_moth,SiteK
864,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Ringlet,SiteK
865,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Moth,Cannot_ID_moth,SiteK
866,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Moth,Cannot_ID_moth,SiteK
867,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Large_white,SiteK
868,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Moth,Cannot_ID_moth,SiteK
869,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Meadow_brown,SiteK
870,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Meadow_brown,SiteK
871,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Meadow_brown,SiteK
872,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Small_skipper,SiteK
873,23/07/2021,1,AM,15.4,2,SK1728531316,20,3.5,Butterfly,Meadow_brown,SiteK
874,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Butterfly,Meadow_brown,SiteK
875,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Butterfly,Meadow_brown,SiteK
876,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Moth,Cannot_ID_moth,SiteK
877,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Moth,Cannot_ID_moth,SiteK
878,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Butterfly,Small_skipper,SiteK
879,23/07/2021,1,AM,15.4,3,SK1744931386,22.6,2.9,Butterfly,Meadow_brown,SiteK
880,23/07/2021,1,AM,15.4,4,SK1748431465,23.6,2.6,Butterfly,Ringlet,SiteK
881,23/07/2021,1,AM,15.4,4,SK1748431465,23.6,2.6,Butterfly,Small_skipper,SiteK
882,23/07/2021,1,AM,15.4,4,SK1748431465,23.6,2.6,Butterfly,Ringlet,SiteK
883,23/07/2021,1,AM,15.4,4,SK1748431465,23.6,2.6,Butterfly,Ringlet,SiteK
884,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Ringlet,SiteK
885,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Ringlet,SiteK
886,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Moth,Cannot_ID_moth,SiteK
887,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Meadow_brown,SiteK
888,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Meadow_brown,SiteK
889,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Ringlet,SiteK
890,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Small_skipper,SiteK
891,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Meadow_brown,SiteK
892,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Small_skipper,SiteK
893,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Small_skipper,SiteK
894,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Bumblebee,Buff_or_white_tailed_bumblebee,SiteK
895,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Butterfly,Meadow_brown,SiteK
896,23/07/2021,1,AM,15.4,5,SK1748631520,23.9,3.9,Moth,Cannot_ID_moth,SiteK
897,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Moth,Cannot_ID_moth,SiteK
898,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Moth,Cannot_ID_moth,SiteK
899,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Butterfly,Ringlet,SiteK
900,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Moth,Cannot_ID_moth,SiteK
901,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Butterfly,Ringlet,SiteK
902,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Hoverfly,Cannot_ID_hoverfly,SiteK
903,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Butterfly,Meadow_brown,SiteK
904,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Butterfly,Meadow_brown,SiteK
905,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Bumblebee,Red_tailed_bumblebee,SiteK
906,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Hoverfly,Cannot_ID_hoverfly,SiteK
907,23/07/2021,1,AM,15.4,6,SK1750231692,23.1,1.2,Hoverfly,Cannot_ID_hoverfly,SiteK
908,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Small_skipper,SiteK
909,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Meadow_brown,SiteK
910,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Meadow_brown,SiteK
911,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Moth,Cannot_ID_moth,SiteK
912,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Moth,Cannot_ID_moth,SiteK
913,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Meadow_brown,SiteK
914,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Large_skipper,SiteK
915,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Butterfly,Ringlet,SiteK
916,23/07/2021,1,AM,15.4,7,SK1750731831,25.8,0.8,Moth,Cannot_ID_moth,SiteK
917,23/07/2021,1,AM,15.4,8,SK1761831872,22,0.9,Butterfly,Gatekeeper,SiteK
918,23/07/2021,1,AM,15.4,8,SK1761831872,22,0.9,Moth,Cannot_ID_moth,SiteK
919,23/07/2021,1,AM,15.4,8,SK1761831872,22,0.9,Bumblebee,Heath_bumblebee,SiteK
920,23/07/2021,1,AM,15.4,8,SK1761831872,22,0.9,Bumblebee,Common_carder_bee,SiteK
921,23/07/2021,1,AM,15.4,8,SK1761831872,22,0.9,Bumblebee,Buff_tailed_bumblebee,SiteK
922,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Small_skipper,SiteK
923,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Large_skipper,SiteK
924,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Gatekeeper,SiteK
925,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Gatekeeper,SiteK
926,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Meadow_brown,SiteK
927,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Small_skipper,SiteK
928,23/07/2021,1,AM,15.4,9,SK1732231834,21.9,3.8,Butterfly,Ringlet,SiteK
929,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Bumblebee,Buff_or_white_tailed_bumblebee,SiteK
930,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Butterfly,Small_skipper,SiteK
931,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Butterfly,Small_skipper,SiteK
932,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Moth,Cannot_ID_moth,SiteK
933,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Moth,Cannot_ID_moth,SiteK
934,23/07/2021,1,AM,15.4,10,SK1732031748,21.9,3.2,Butterfly,Small_skipper,SiteK
935,26/07/2021,1,PM,7.4,1,SP8996549382,23.8,2.2,Butterfly,Meadow_brown,SiteL
936,26/07/2021,1,PM,7.4,1,SP8996549382,23.8,2.2,Butterfly,Gatekeeper,SiteL
937,26/07/2021,1,PM,7.4,1,SP8996549382,23.8,2.2,Butterfly,Large_white,SiteL
938,26/07/2021,1,PM,7.4,1,SP8996549382,23.8,2.2,Butterfly,Meadow_brown,SiteL
939,26/07/2021,1,PM,7.4,1,SP8996549382,23.8,2.2,Butterfly,Gatekeeper,SiteL
940,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Butterfly,Ringlet,SiteL
941,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Hoverfly,Cannot_ID_hoverfly,SiteL
942,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Bumblebee,Red_tailed_bumblebee,SiteL
943,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Butterfly,Meadow_brown,SiteL
944,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Moth,Cannot_ID_moth,SiteL
945,26/07/2021,1,PM,7.4,2,SP8997149407,22.6,1.4,Butterfly,Meadow_brown,SiteL
946,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Moth,Cannot_ID_moth,SiteL
947,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Butterfly,Gatekeeper,SiteL
948,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Moth,Cannot_ID_moth,SiteL
949,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Moth,Cannot_ID_moth,SiteL
950,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Butterfly,Small_skipper,SiteL
951,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Moth,Cannot_ID_moth,SiteL
952,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Moth,Cannot_ID_moth,SiteL
953,26/07/2021,1,PM,7.4,3,SP8994749447,23.7,0,Butterfly,Meadow_brown,SiteL
954,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Butterfly,Ringlet,SiteL
955,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
956,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
957,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
958,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
959,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
960,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
961,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
962,26/07/2021,1,PM,7.4,4,SP8994749520,22.4,2.4,Moth,Cannot_ID_moth,SiteL
963,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Meadow_brown,SiteL
964,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Ringlet,SiteL
965,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Moth,Cannot_ID_moth,SiteL
966,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Ringlet,SiteL
967,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Meadow_brown,SiteL
968,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Marbled_white,SiteL
969,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Marbled_white,SiteL
970,26/07/2021,1,PM,7.4,5,SP9014849582,25.5,1.5,Butterfly,Ringlet,SiteL
971,26/07/2021,1,PM,7.4,6,SP9014249640,23.5,2.9,Butterfly,Meadow_brown,SiteL
972,26/07/2021,1,PM,7.4,6,SP9014249640,23.5,2.9,Moth,Cannot_ID_moth,SiteL
973,26/07/2021,1,PM,7.4,6,SP9014249640,23.5,2.9,Butterfly,Marbled_white,SiteL
974,26/07/2021,1,PM,7.4,6,SP9014249640,23.5,2.9,Butterfly,Meadow_brown,SiteL
975,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Meadow_brown,SiteL
976,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Meadow_brown,SiteL
977,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Ringlet,SiteL
978,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Gatekeeper,SiteL
979,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Bumblebee,Red_tailed_bumblebee,SiteL
980,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Bumblebee,Buff_or_white_tailed_bumblebee,SiteL
981,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Meadow_brown,SiteL
982,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Small_skipper,SiteL
983,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Bumblebee,Red_tailed_bumblebee,SiteL
984,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Butterfly,Meadow_brown,SiteL
985,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Bumblebee,Red_tailed_bumblebee,SiteL
986,26/07/2021,1,PM,7.4,7,SP9016349520,25.1,1.4,Bumblebee,Common_carder_bee,SiteL
987,26/07/2021,1,PM,7.4,8,SP9010549585,25.9,1.5,Butterfly,Meadow_brown,SiteL
988,26/07/2021,1,PM,7.4,9,SP9009749610,27.6,1.4,Butterfly,Meadow_brown,SiteL
989,26/07/2021,1,PM,7.4,9,SP9009749610,27.6,1.4,Butterfly,Marbled_white,SiteL
990,26/07/2021,1,PM,7.4,9,SP9009749610,27.6,1.4,Butterfly,Meadow_brown,SiteL
991,26/07/2021,1,PM,7.4,9,SP9009749610,27.6,1.4,Butterfly,Gatekeeper,SiteL
992,26/07/2021,1,PM,7.4,10,SP8982749571,26.7,1,Butterfly,Meadow_brown,SiteL
993,26/07/2021,1,PM,7.4,10,SP8982749571,26.7,1,Butterfly,Meadow_brown,SiteL
994,26/07/2021,1,PM,7.4,10,SP8982749571,26.7,1,Butterfly,Meadow_brown,SiteL
995,26/07/2021,1,PM,7.4,10,SP8982749571,26.7,1,Butterfly,Meadow_brown,SiteL
996,26/07/2021,1,PM,7.4,10,SP8982749571,26.7,1,Butterfly,Meadow_brown,SiteL
997,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Moth,Cannot_ID_moth,SiteL
998,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Small_skipper,SiteL
999,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Small_skipper,SiteL
1000,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Ringlet,SiteL
1001,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Small_skipper,SiteL
1002,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Large_skipper,SiteL
1003,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Bumblebee,Common_carder_bee,SiteL
1004,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Meadow_brown,SiteL
1005,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Meadow_brown,SiteL
1006,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Meadow_brown,SiteL
1007,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Small_skipper,SiteL
1008,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Moth,Cannot_ID_moth,SiteL
1009,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Hoverfly,Cannot_ID_hoverfly,SiteL
1010,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Gatekeeper,SiteL
1011,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Hoverfly,Cannot_ID_hoverfly,SiteL
1012,26/07/2021,1,PM,7.4,11,SP9007449537,22.9,2.2,Butterfly,Gatekeeper,SiteL
1013,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Meadow_brown,SiteM
1014,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Meadow_brown,SiteM
1015,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Meadow_brown,SiteM
1016,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Meadow_brown,SiteM
1017,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Ringlet,SiteM
1018,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Common_blue,SiteM
1019,27/07/2021,1,AM,9.8,1,SK5420473882,20.3,0.9,Butterfly,Meadow_brown,SiteM
1020,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Meadow_brown,SiteM
1021,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Meadow_brown,SiteM
1022,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Ringlet,SiteM
1023,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Hoverfly,Cannot_ID_hoverfly,SiteM
1024,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Meadow_brown,SiteM
1025,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Meadow_brown,SiteM
1026,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Butterfly,Meadow_brown,SiteM
1027,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Moth,Cannot_ID_moth,SiteM
1028,27/07/2021,1,AM,9.8,2,SK5420073861,19.7,0.9,Moth,Cannot_ID_moth,SiteM
1029,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1030,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Hoverfly,Cannot_ID_hoverfly,SiteM
1031,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Buff_or_white_tailed_bumblebee,SiteM
1032,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1033,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1034,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1035,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1036,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Moth,Cannot_ID_moth,SiteM
1037,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Tree_bumblebee,SiteM
1038,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Moth,Cannot_ID_moth,SiteM
1039,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Moth,Cannot_ID_moth,SiteM
1040,27/07/2021,1,AM,9.8,3,SK5421373952,18.2,1.6,Bumblebee,Tree_bumblebee,SiteM
